issue_id,type,status,epic_id,sprint,bounded_context,bounded_context_name,owner_role,file,governing_adrs,criterion_ids,rr_status,ddd_status,phase_f_status,phase_g_status,cto_risk_tier
ISSUE-0434,Implementable story,planned,EPIC-053,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Geoprocessamento,STORY-0324-ISSUE-0434-preparar-corpus-fixtures-e-representacao-tipada-grafo-de-referencias-verif.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-040/ADR-041/ADR-042/ADR-043,AC-ISSUE-0434-01/AC-ISSUE-0434-02/AC-ISSUE-0434-03/AC-ISSUE-0434-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0435,Implementable story,planned,EPIC-053,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Geoprocessamento,STORY-0325-ISSUE-0435-implementar-o-nucleo-algoritmico-grafo-de-referencias-verificadas-componen.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,AC-ISSUE-0435-01/AC-ISSUE-0435-02/AC-ISSUE-0435-03/AC-ISSUE-0435-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0436,Implementable story,planned,EPIC-053,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Geoprocessamento,STORY-0326-ISSUE-0436-integrar-ao-processingplan-e-pipeline-grafo-de-referencias-verificadas-com.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,AC-ISSUE-0436-01/AC-ISSUE-0436-02/AC-ISSUE-0436-03/AC-ISSUE-0436-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0437,Implementable story,planned,EPIC-053,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Geoprocessamento,STORY-0327-ISSUE-0437-produzir-metricas-diagnostico-e-lineage-grafo-de-referencias-verificadas-c.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,AC-ISSUE-0437-01/AC-ISSUE-0437-02/AC-ISSUE-0437-03/AC-ISSUE-0437-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0438,Implementable story,planned,EPIC-053,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,QA,STORY-0328-ISSUE-0438-executar-benchmark-negativos-e-regressao-cientifica-grafo-de-referencias-v.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,AC-ISSUE-0438-01/AC-ISSUE-0438-02/AC-ISSUE-0438-03/AC-ISSUE-0438-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0439,Implementable story,planned,EPIC-053,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Reviewer,STORY-0329-ISSUE-0439-auditar-evidencia-cientifica-e-final-grafo-de-referencias-verificadas-comp.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,AC-ISSUE-0439-01/AC-ISSUE-0439-02/AC-ISSUE-0439-03/AC-ISSUE-0439-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0440,Implementable story,planned,EPIC-054,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Arquiteto,STORY-0330-ISSUE-0440-definir-contrato-cientifico-e-invariantes-componentes-provisorios-multimod.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043/ADR-047,AC-ISSUE-0440-01/AC-ISSUE-0440-02/AC-ISSUE-0440-03/AC-ISSUE-0440-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0441,Implementable story,planned,EPIC-054,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Geoprocessamento,STORY-0331-ISSUE-0441-preparar-corpus-fixtures-e-representacao-tipada-componentes-provisorios-mu.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-047,AC-ISSUE-0441-01/AC-ISSUE-0441-02/AC-ISSUE-0441-03/AC-ISSUE-0441-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0442,Implementable story,planned,EPIC-054,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Geoprocessamento,STORY-0332-ISSUE-0442-implementar-o-nucleo-algoritmico-componentes-provisorios-multimodais-score.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-047,AC-ISSUE-0442-01/AC-ISSUE-0442-02/AC-ISSUE-0442-03/AC-ISSUE-0442-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0443,Implementable story,planned,EPIC-054,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Geoprocessamento,STORY-0333-ISSUE-0443-integrar-ao-processingplan-e-pipeline-componentes-provisorios-multimodais.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-047,AC-ISSUE-0443-01/AC-ISSUE-0443-02/AC-ISSUE-0443-03/AC-ISSUE-0443-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0444,Implementable story,planned,EPIC-054,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Geoprocessamento,STORY-0334-ISSUE-0444-produzir-metricas-diagnostico-e-lineage-componentes-provisorios-multimodai.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-047,AC-ISSUE-0444-01/AC-ISSUE-0444-02/AC-ISSUE-0444-03/AC-ISSUE-0444-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0445,Implementable story,planned,EPIC-054,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,QA,STORY-0335-ISSUE-0445-executar-benchmark-negativos-e-regressao-cientifica-componentes-provisorio.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-047,AC-ISSUE-0445-01/AC-ISSUE-0445-02/AC-ISSUE-0445-03/AC-ISSUE-0445-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0446,Implementable story,planned,EPIC-054,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Reviewer,STORY-0336-ISSUE-0446-auditar-evidencia-cientifica-e-final-componentes-provisorios-multimodais-s.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-047,AC-ISSUE-0446-01/AC-ISSUE-0446-02/AC-ISSUE-0446-03/AC-ISSUE-0446-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0447,Implementable story,planned,EPIC-055,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Arquiteto,STORY-0337-ISSUE-0447-definir-contrato-cientifico-e-invariantes-recuperacao-progressiva-de-vizin.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043/ADR-047,AC-ISSUE-0447-01/AC-ISSUE-0447-02/AC-ISSUE-0447-03/AC-ISSUE-0447-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0448,Implementable story,planned,EPIC-055,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Geoprocessamento,STORY-0338-ISSUE-0448-preparar-corpus-fixtures-e-representacao-tipada-recuperacao-progressiva-de.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-040/ADR-041/ADR-042/ADR-043/ADR-047,AC-ISSUE-0448-01/AC-ISSUE-0448-02/AC-ISSUE-0448-03/AC-ISSUE-0448-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0449,Implementable story,planned,EPIC-055,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Geoprocessamento,STORY-0339-ISSUE-0449-implementar-o-nucleo-algoritmico-recuperacao-progressiva-de-vizinhos-com-c.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-047,AC-ISSUE-0449-01/AC-ISSUE-0449-02/AC-ISSUE-0449-03/AC-ISSUE-0449-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0450,Implementable story,planned,EPIC-055,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Geoprocessamento,STORY-0340-ISSUE-0450-integrar-ao-processingplan-e-pipeline-recuperacao-progressiva-de-vizinhos.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-047,AC-ISSUE-0450-01/AC-ISSUE-0450-02/AC-ISSUE-0450-03/AC-ISSUE-0450-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0451,Implementable story,planned,EPIC-055,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Geoprocessamento,STORY-0341-ISSUE-0451-produzir-metricas-diagnostico-e-lineage-recuperacao-progressiva-de-vizinho.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-047,AC-ISSUE-0451-01/AC-ISSUE-0451-02/AC-ISSUE-0451-03/AC-ISSUE-0451-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0452,Implementable story,planned,EPIC-055,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,QA,STORY-0342-ISSUE-0452-executar-benchmark-negativos-e-regressao-cientifica-recuperacao-progressiv.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-047,AC-ISSUE-0452-01/AC-ISSUE-0452-02/AC-ISSUE-0452-03/AC-ISSUE-0452-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0453,Implementable story,planned,EPIC-055,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Reviewer,STORY-0343-ISSUE-0453-auditar-evidencia-cientifica-e-final-recuperacao-progressiva-de-vizinhos-c.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-047,AC-ISSUE-0453-01/AC-ISSUE-0453-02/AC-ISSUE-0453-03/AC-ISSUE-0453-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0454,Implementable story,planned,EPIC-056,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Arquiteto,STORY-0344-ISSUE-0454-definir-contrato-cientifico-e-invariantes-maquina-de-estados-de-arestas-ev.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043/ADR-050,AC-ISSUE-0454-01/AC-ISSUE-0454-02/AC-ISSUE-0454-03/AC-ISSUE-0454-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0455,Implementable story,planned,EPIC-056,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Geoprocessamento,STORY-0345-ISSUE-0455-preparar-corpus-fixtures-e-representacao-tipada-maquina-de-estados-de-ares.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043/ADR-050,AC-ISSUE-0455-01/AC-ISSUE-0455-02/AC-ISSUE-0455-03/AC-ISSUE-0455-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0456,Implementable story,planned,EPIC-056,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Geoprocessamento,STORY-0346-ISSUE-0456-implementar-o-nucleo-algoritmico-maquina-de-estados-de-arestas-evidencia-d.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043/ADR-050,AC-ISSUE-0456-01/AC-ISSUE-0456-02/AC-ISSUE-0456-03/AC-ISSUE-0456-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0457,Implementable story,planned,EPIC-056,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Geoprocessamento,STORY-0347-ISSUE-0457-integrar-ao-processingplan-e-pipeline-maquina-de-estados-de-arestas-eviden.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043/ADR-050,AC-ISSUE-0457-01/AC-ISSUE-0457-02/AC-ISSUE-0457-03/AC-ISSUE-0457-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0458,Implementable story,planned,EPIC-056,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Geoprocessamento,STORY-0348-ISSUE-0458-produzir-metricas-diagnostico-e-lineage-maquina-de-estados-de-arestas-evid.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043/ADR-050,AC-ISSUE-0458-01/AC-ISSUE-0458-02/AC-ISSUE-0458-03/AC-ISSUE-0458-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0459,Implementable story,planned,EPIC-056,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,QA,STORY-0349-ISSUE-0459-executar-benchmark-negativos-e-regressao-cientifica-maquina-de-estados-de.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-040/ADR-041/ADR-042/ADR-043/ADR-050,AC-ISSUE-0459-01/AC-ISSUE-0459-02/AC-ISSUE-0459-03/AC-ISSUE-0459-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0460,Implementable story,planned,EPIC-056,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Reviewer,STORY-0350-ISSUE-0460-auditar-evidencia-cientifica-e-final-maquina-de-estados-de-arestas-evidenc.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043/ADR-050,AC-ISSUE-0460-01/AC-ISSUE-0460-02/AC-ISSUE-0460-03/AC-ISSUE-0460-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0461,Implementable story,planned,EPIC-057,SPRINT-006,BC-012,"Resultados, Diagnósticos e Exportação",Arquiteto,STORY-0351-ISSUE-0461-definir-contrato-cientifico-e-invariantes-resultados-por-componente-sucess.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011,AC-ISSUE-0461-01/AC-ISSUE-0461-02/AC-ISSUE-0461-03/AC-ISSUE-0461-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0462,Implementable story,planned,EPIC-057,SPRINT-006,BC-012,"Resultados, Diagnósticos e Exportação",Geoprocessamento,STORY-0352-ISSUE-0462-preparar-corpus-fixtures-e-representacao-tipada-resultados-por-componente.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-039/ADR-041/ADR-042/ADR-043,AC-ISSUE-0462-01/AC-ISSUE-0462-02/AC-ISSUE-0462-03/AC-ISSUE-0462-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0463,Implementable story,planned,EPIC-057,SPRINT-006,BC-012,"Resultados, Diagnósticos e Exportação",Geoprocessamento,STORY-0353-ISSUE-0463-implementar-o-nucleo-algoritmico-resultados-por-componente-sucesso-parcial.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043,AC-ISSUE-0463-01/AC-ISSUE-0463-02/AC-ISSUE-0463-03/AC-ISSUE-0463-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0464,Implementable story,planned,EPIC-057,SPRINT-006,BC-012,"Resultados, Diagnósticos e Exportação",Geoprocessamento,STORY-0354-ISSUE-0464-integrar-ao-processingplan-e-pipeline-resultados-por-componente-sucesso-pa.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043,AC-ISSUE-0464-01/AC-ISSUE-0464-02/AC-ISSUE-0464-03/AC-ISSUE-0464-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0465,Implementable story,planned,EPIC-057,SPRINT-006,BC-012,"Resultados, Diagnósticos e Exportação",Geoprocessamento,STORY-0355-ISSUE-0465-produzir-metricas-diagnostico-e-lineage-resultados-por-componente-sucesso.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043,AC-ISSUE-0465-01/AC-ISSUE-0465-02/AC-ISSUE-0465-03/AC-ISSUE-0465-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0466,Implementable story,planned,EPIC-057,SPRINT-006,BC-012,"Resultados, Diagnósticos e Exportação",QA,STORY-0356-ISSUE-0466-executar-benchmark-negativos-e-regressao-cientifica-resultados-por-compone.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043,AC-ISSUE-0466-01/AC-ISSUE-0466-02/AC-ISSUE-0466-03/AC-ISSUE-0466-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0467,Implementable story,planned,EPIC-057,SPRINT-006,BC-012,"Resultados, Diagnósticos e Exportação",Reviewer,STORY-0357-ISSUE-0467-auditar-evidencia-cientifica-e-final-resultados-por-componente-sucesso-par.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011,AC-ISSUE-0467-01/AC-ISSUE-0467-02/AC-ISSUE-0467-03/AC-ISSUE-0467-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0468,Implementable story,planned,EPIC-058,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Arquiteto,STORY-0358-ISSUE-0468-definir-contrato-cientifico-e-invariantes-gateway-por-capacidades-adapters.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012/ADR-034/ADR-041/ADR-042/ADR-043/ADR-047/ADR-049,AC-ISSUE-0468-01/AC-ISSUE-0468-02/AC-ISSUE-0468-03/AC-ISSUE-0468-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0469,Implementable story,planned,EPIC-058,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Geoprocessamento,STORY-0359-ISSUE-0469-preparar-corpus-fixtures-e-representacao-tipada-gateway-por-capacidades-ad.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012/ADR-041/ADR-042/ADR-043/ADR-047/ADR-049/ADR-052,AC-ISSUE-0469-01/AC-ISSUE-0469-02/AC-ISSUE-0469-03/AC-ISSUE-0469-04,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0470,Implementable story,planned,EPIC-058,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Geoprocessamento,STORY-0360-ISSUE-0470-implementar-o-nucleo-algoritmico-gateway-por-capacidades-adapters-stac-api.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012/ADR-041/ADR-042/ADR-043/ADR-047/ADR-049,AC-ISSUE-0470-01/AC-ISSUE-0470-02/AC-ISSUE-0470-03/AC-ISSUE-0470-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0471,Implementable story,planned,EPIC-058,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Geoprocessamento,STORY-0361-ISSUE-0471-integrar-ao-processingplan-e-pipeline-gateway-por-capacidades-adapters-sta.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012/ADR-041/ADR-042/ADR-043/ADR-047/ADR-049,AC-ISSUE-0471-01/AC-ISSUE-0471-02/AC-ISSUE-0471-03/AC-ISSUE-0471-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0472,Implementable story,planned,EPIC-058,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Geoprocessamento,STORY-0362-ISSUE-0472-produzir-metricas-diagnostico-e-lineage-gateway-por-capacidades-adapters-s.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012/ADR-041/ADR-042/ADR-043/ADR-047/ADR-049,AC-ISSUE-0472-01/AC-ISSUE-0472-02/AC-ISSUE-0472-03/AC-ISSUE-0472-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0473,Implementable story,planned,EPIC-058,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,QA,STORY-0363-ISSUE-0473-executar-benchmark-negativos-e-regressao-cientifica-gateway-por-capacidade.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012/ADR-041/ADR-042/ADR-043/ADR-047/ADR-049,AC-ISSUE-0473-01/AC-ISSUE-0473-02/AC-ISSUE-0473-03/AC-ISSUE-0473-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0474,Implementable story,planned,EPIC-058,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Reviewer,STORY-0364-ISSUE-0474-auditar-evidencia-cientifica-e-final-gateway-por-capacidades-adapters-stac.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012/ADR-041/ADR-042/ADR-043/ADR-047/ADR-049,AC-ISSUE-0474-01/AC-ISSUE-0474-02/AC-ISSUE-0474-03/AC-ISSUE-0474-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0475,Implementable story,planned,EPIC-059,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Arquiteto,STORY-0365-ISSUE-0475-definir-contrato-cientifico-e-invariantes-busca-espaciotemporal-guiada-ran.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043/ADR-047,AC-ISSUE-0475-01/AC-ISSUE-0475-02/AC-ISSUE-0475-03/AC-ISSUE-0475-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0476,Implementable story,planned,EPIC-059,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Geoprocessamento,STORY-0366-ISSUE-0476-preparar-corpus-fixtures-e-representacao-tipada-busca-espaciotemporal-guia.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-047,AC-ISSUE-0476-01/AC-ISSUE-0476-02/AC-ISSUE-0476-03/AC-ISSUE-0476-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0477,Implementable story,planned,EPIC-059,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Geoprocessamento,STORY-0367-ISSUE-0477-implementar-o-nucleo-algoritmico-busca-espaciotemporal-guiada-ranking-expl.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-047,AC-ISSUE-0477-01/AC-ISSUE-0477-02/AC-ISSUE-0477-03/AC-ISSUE-0477-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0478,Implementable story,planned,EPIC-059,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Geoprocessamento,STORY-0368-ISSUE-0478-integrar-ao-processingplan-e-pipeline-busca-espaciotemporal-guiada-ranking.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-047,AC-ISSUE-0478-01/AC-ISSUE-0478-02/AC-ISSUE-0478-03/AC-ISSUE-0478-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0479,Implementable story,planned,EPIC-059,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Geoprocessamento,STORY-0369-ISSUE-0479-produzir-metricas-diagnostico-e-lineage-busca-espaciotemporal-guiada-ranki.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-047,AC-ISSUE-0479-01/AC-ISSUE-0479-02/AC-ISSUE-0479-03/AC-ISSUE-0479-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0480,Implementable story,planned,EPIC-059,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,QA,STORY-0370-ISSUE-0480-executar-benchmark-negativos-e-regressao-cientifica-busca-espaciotemporal.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-047,AC-ISSUE-0480-01/AC-ISSUE-0480-02/AC-ISSUE-0480-03/AC-ISSUE-0480-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0481,Implementable story,planned,EPIC-059,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Reviewer,STORY-0371-ISSUE-0481-auditar-evidencia-cientifica-e-final-busca-espaciotemporal-guiada-ranking.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-047,AC-ISSUE-0481-01/AC-ISSUE-0481-02/AC-ISSUE-0481-03/AC-ISSUE-0481-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0482,Implementable story,planned,EPIC-060,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Arquiteto,STORY-0372-ISSUE-0482-definir-contrato-cientifico-e-invariantes-policy-de-aquisicao-no-processin.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012/ADR-041/ADR-042/ADR-043/ADR-047,AC-ISSUE-0482-01/AC-ISSUE-0482-02/AC-ISSUE-0482-03/AC-ISSUE-0482-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0483,Implementable story,planned,EPIC-060,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Geoprocessamento,STORY-0373-ISSUE-0483-preparar-corpus-fixtures-e-representacao-tipada-policy-de-aquisicao-no-pro.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-047,AC-ISSUE-0483-01/AC-ISSUE-0483-02/AC-ISSUE-0483-03/AC-ISSUE-0483-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0484,Implementable story,planned,EPIC-060,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Geoprocessamento,STORY-0374-ISSUE-0484-implementar-o-nucleo-algoritmico-policy-de-aquisicao-no-processingplan-pre.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-047,AC-ISSUE-0484-01/AC-ISSUE-0484-02/AC-ISSUE-0484-03/AC-ISSUE-0484-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0485,Implementable story,planned,EPIC-060,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Geoprocessamento,STORY-0375-ISSUE-0485-integrar-ao-processingplan-e-pipeline-policy-de-aquisicao-no-processingpla.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-047,AC-ISSUE-0485-01/AC-ISSUE-0485-02/AC-ISSUE-0485-03/AC-ISSUE-0485-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0486,Implementable story,planned,EPIC-060,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Geoprocessamento,STORY-0376-ISSUE-0486-produzir-metricas-diagnostico-e-lineage-policy-de-aquisicao-no-processingp.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-047,AC-ISSUE-0486-01/AC-ISSUE-0486-02/AC-ISSUE-0486-03/AC-ISSUE-0486-04,PASS,PASS,PASS,PASS,HIGH
