story_id,issue_id,task_id,epic_id,sprint,domain,bounded_context,bounded_context_name,type,status,role,title,dependencies,requirements,file,governing_adrs,requirement_basis,criterion_ids,rr_status,ddd_status,phase_f_status,phase_g_status,cto_risk_tier
STORY-0374,ISSUE-0484,TASK-0374,EPIC-060,SPRINT-006,GEO,BC-005,Descoberta e Aquisição de Referências,Story,planned,Geoprocessamento,"Implementar o núcleo algorítmico: policy de aquisição no ProcessingPlan, preview, consentimento e bloqueio fail-closed de ativos pagos/ambíguos",STORY-0372,,STORY-0374-ISSUE-0484-implementar-o-nucleo-algoritmico-policy-de-aquisicao-no-processingplan-pre.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-047,DERIVED_CONTROL,AC-ISSUE-0484-01/AC-ISSUE-0484-02/AC-ISSUE-0484-03/AC-ISSUE-0484-04,PASS,PASS,PASS,PASS,HIGH
STORY-0375,ISSUE-0485,TASK-0375,EPIC-060,SPRINT-006,GEO,BC-005,Descoberta e Aquisição de Referências,Story,planned,Geoprocessamento,"Integrar ao ProcessingPlan e pipeline: policy de aquisição no ProcessingPlan, preview, consentimento e bloqueio fail-closed de ativos pagos/ambíguos",STORY-0372,,STORY-0375-ISSUE-0485-integrar-ao-processingplan-e-pipeline-policy-de-aquisicao-no-processingpla.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-047,DERIVED_CONTROL,AC-ISSUE-0485-01/AC-ISSUE-0485-02/AC-ISSUE-0485-03/AC-ISSUE-0485-04,PASS,PASS,PASS,PASS,HIGH
STORY-0376,ISSUE-0486,TASK-0376,EPIC-060,SPRINT-006,GEO,BC-005,Descoberta e Aquisição de Referências,Story,planned,Geoprocessamento,"Produzir métricas, diagnóstico e lineage: policy de aquisição no ProcessingPlan, preview, consentimento e bloqueio fail-closed de ativos pagos/ambíguos",STORY-0372,,STORY-0376-ISSUE-0486-produzir-metricas-diagnostico-e-lineage-policy-de-aquisicao-no-processingp.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-047,DERIVED_CONTROL,AC-ISSUE-0486-01/AC-ISSUE-0486-02/AC-ISSUE-0486-03/AC-ISSUE-0486-04,PASS,PASS,PASS,PASS,HIGH
STORY-0377,ISSUE-0487,TASK-0377,EPIC-060,SPRINT-006,GEO,BC-005,Descoberta e Aquisição de Referências,Story,planned,QA,"Executar benchmark, negativos e regressão científica: policy de aquisição no ProcessingPlan, preview, consentimento e bloqueio fail-closed de ativos pagos/ambíguos",STORY-0373/STORY-0374/STORY-0375/STORY-0376,,STORY-0377-ISSUE-0487-executar-benchmark-negativos-e-regressao-cientifica-policy-de-aquisicao-no.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-047,DERIVED_CONTROL,AC-ISSUE-0487-01/AC-ISSUE-0487-02/AC-ISSUE-0487-03/AC-ISSUE-0487-04,PASS,PASS,PASS,PASS,HIGH
STORY-0378,ISSUE-0488,TASK-0378,EPIC-060,SPRINT-006,GEO,BC-005,Descoberta e Aquisição de Referências,Story,planned,Reviewer,"Auditar evidência científica e final: policy de aquisição no ProcessingPlan, preview, consentimento e bloqueio fail-closed de ativos pagos/ambíguos",STORY-0377,,STORY-0378-ISSUE-0488-auditar-evidencia-cientifica-e-final-policy-de-aquisicao-no-processingplan.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-047,DERIVED_CONTROL,AC-ISSUE-0488-01/AC-ISSUE-0488-02/AC-ISSUE-0488-03/AC-ISSUE-0488-04,PASS,PASS,PASS,PASS,HIGH
STORY-0379,ISSUE-0489,TASK-0379,EPIC-061,SPRINT-010,DAT,BC-013,"Artifacts, Proveniência e Lifecycle",Story,planned,Arquiteto,"Definir modelo, invariantes e contratos de dados: cache endereçado por conteúdo, deduplicação, quotas, retention, licença, GC e proteção de lineage",STORY-0061/STORY-0301/STORY-0364,REQ-PUB-003,STORY-0379-ISSUE-0489-definir-modelo-invariantes-e-contratos-de-dados-cache-enderecado-por-conte.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012/ADR-016,MIXED,AC-ISSUE-0489-01/AC-ISSUE-0489-02/AC-ISSUE-0489-03/AC-ISSUE-0489-04,PASS,PASS,PASS,PASS,HIGH
STORY-0380,ISSUE-0490,TASK-0380,EPIC-061,SPRINT-010,DAT,BC-013,"Artifacts, Proveniência e Lifecycle",Story,planned,Backend,"Implementar persistência e migrations: cache endereçado por conteúdo, deduplicação, quotas, retention, licença, GC e proteção de lineage",STORY-0379,REQ-CAC-001,STORY-0380-ISSUE-0490-implementar-persistencia-e-migrations-cache-enderecado-por-conteudo-dedupl.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016/ADR-018/ADR-019/ADR-047,MIXED,AC-ISSUE-0490-01/AC-ISSUE-0490-02/AC-ISSUE-0490-03/AC-ISSUE-0490-04,PASS,PASS,PASS,PASS,HIGH
STORY-0381,ISSUE-0491,TASK-0381,EPIC-061,SPRINT-010,DAT,BC-013,"Artifacts, Proveniência e Lifecycle",Story,planned,Backend,"Implementar armazenamento e lifecycle: cache endereçado por conteúdo, deduplicação, quotas, retention, licença, GC e proteção de lineage",STORY-0379,,STORY-0381-ISSUE-0491-implementar-armazenamento-e-lifecycle-cache-enderecado-por-conteudo-dedupl.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016/ADR-018/ADR-019,DERIVED_CONTROL,AC-ISSUE-0491-01/AC-ISSUE-0491-02/AC-ISSUE-0491-03/AC-ISSUE-0491-04,PASS,PASS,PASS,PASS,HIGH
STORY-0382,ISSUE-0492,TASK-0382,EPIC-061,SPRINT-010,DAT,BC-013,"Artifacts, Proveniência e Lifecycle",Story,planned,Backend,"Expor serviços e integrar consumers: cache endereçado por conteúdo, deduplicação, quotas, retention, licença, GC e proteção de lineage",STORY-0379,,STORY-0382-ISSUE-0492-expor-servicos-e-integrar-consumers-cache-enderecado-por-conteudo-deduplic.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012/ADR-016/ADR-018/ADR-019,DERIVED_CONTROL,AC-ISSUE-0492-01/AC-ISSUE-0492-02/AC-ISSUE-0492-03/AC-ISSUE-0492-04,PASS,PASS,PASS,PASS,HIGH
STORY-0383,ISSUE-0493,TASK-0383,EPIC-061,SPRINT-010,DAT,BC-013,"Artifacts, Proveniência e Lifecycle",Story,planned,Security,"Validar segurança, recuperação e concorrência: cache endereçado por conteúdo, deduplicação, quotas, retention, licença, GC e proteção de lineage",STORY-0380/STORY-0381/STORY-0382,,STORY-0383-ISSUE-0493-validar-seguranca-recuperacao-e-concorrencia-cache-enderecado-por-conteudo.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-030/ADR-031/ADR-032,DERIVED_CONTROL,AC-ISSUE-0493-01/AC-ISSUE-0493-02/AC-ISSUE-0493-03/AC-ISSUE-0493-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0384,ISSUE-0494,TASK-0384,EPIC-061,SPRINT-010,DAT,BC-013,"Artifacts, Proveniência e Lifecycle",Story,planned,Reviewer,"Executar QA e auditoria final: cache endereçado por conteúdo, deduplicação, quotas, retention, licença, GC e proteção de lineage",STORY-0383,,STORY-0384-ISSUE-0494-executar-qa-e-auditoria-final-cache-enderecado-por-conteudo-deduplicacao-q.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008,DERIVED_CONTROL,AC-ISSUE-0494-01/AC-ISSUE-0494-02/AC-ISSUE-0494-03/AC-ISSUE-0494-04,PASS,PASS,PASS,PASS,HIGH
STORY-0385,ISSUE-0495,TASK-0385,EPIC-062,SPRINT-009,REV,BC-011,Revisão e Correção,Story,planned,Product Owner,"Definir fluxo de revisão e decisões permitidas: workspace visual assistido, CorrectionSets, nova tentativa, comparação e auditoria sem bloquear o ciclo automático",STORY-0196/STORY-0208/STORY-0142/STORY-0214,REQ-EPIC-062,STORY-0385-ISSUE-0495-definir-fluxo-de-revisao-e-decisoes-permitidas-workspace-visual-assistido.md,ADR-002/ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008,MIXED,AC-ISSUE-0495-01/AC-ISSUE-0495-02/AC-ISSUE-0495-03/AC-ISSUE-0495-04,PASS,PASS,PASS,PASS,MEDIUM
STORY-0386,ISSUE-0496,TASK-0386,EPIC-062,SPRINT-009,REV,BC-011,Revisão e Correção,Story,planned,Arquiteto,"Definir contratos de correção e nova tentativa: workspace visual assistido, CorrectionSets, nova tentativa, comparação e auditoria sem bloquear o ciclo automático",STORY-0385,REQ-REV-003,STORY-0386-ISSUE-0496-definir-contratos-de-correcao-e-nova-tentativa-workspace-visual-assistido.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-014/ADR-016/ADR-048,MIXED,AC-ISSUE-0496-01/AC-ISSUE-0496-02/AC-ISSUE-0496-03/AC-ISSUE-0496-04,PASS,PASS,PASS,PASS,HIGH
STORY-0387,ISSUE-0497,TASK-0387,EPIC-062,SPRINT-009,REV,BC-011,Revisão e Correção,Story,planned,Frontend,"Implementar workspace e comparação: workspace visual assistido, CorrectionSets, nova tentativa, comparação e auditoria sem bloquear o ciclo automático",STORY-0385,,STORY-0387-ISSUE-0497-implementar-workspace-e-comparacao-workspace-visual-assistido-correctionse.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-014,DERIVED_CONTROL,AC-ISSUE-0497-01/AC-ISSUE-0497-02/AC-ISSUE-0497-03/AC-ISSUE-0497-04,PASS,PASS,PASS,PASS,MEDIUM
STORY-0388,ISSUE-0498,TASK-0388,EPIC-062,SPRINT-009,REV,BC-011,Revisão e Correção,Story,planned,Backend,"Implementar lifecycle e auditoria: workspace visual assistido, CorrectionSets, nova tentativa, comparação e auditoria sem bloquear o ciclo automático",STORY-0385,REQ-REV-004,STORY-0388-ISSUE-0498-implementar-lifecycle-e-auditoria-workspace-visual-assistido-correctionset.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016/ADR-018/ADR-019/ADR-048,MIXED,AC-ISSUE-0498-01/AC-ISSUE-0498-02/AC-ISSUE-0498-03/AC-ISSUE-0498-04,PASS,PASS,PASS,PASS,HIGH
STORY-0389,ISSUE-0499,TASK-0389,EPIC-062,SPRINT-009,REV,BC-011,Revisão e Correção,Story,planned,QA,"Executar testes de revisão, hard gates e concorrência: workspace visual assistido, CorrectionSets, nova tentativa, comparação e auditoria sem bloquear o ciclo automático",STORY-0386/STORY-0387/STORY-0388,,STORY-0389-ISSUE-0499-executar-testes-de-revisao-hard-gates-e-concorrencia-workspace-visual-assi.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008,DERIVED_CONTROL,AC-ISSUE-0499-01/AC-ISSUE-0499-02/AC-ISSUE-0499-03/AC-ISSUE-0499-04,PASS,PASS,PASS,PASS,MEDIUM
STORY-0390,ISSUE-0500,TASK-0390,EPIC-062,SPRINT-009,REV,BC-011,Revisão e Correção,Story,planned,Reviewer,"Auditar rastreabilidade e evidência final: workspace visual assistido, CorrectionSets, nova tentativa, comparação e auditoria sem bloquear o ciclo automático",STORY-0389,,STORY-0390-ISSUE-0500-auditar-rastreabilidade-e-evidencia-final-workspace-visual-assistido-corre.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008,DERIVED_CONTROL,AC-ISSUE-0500-01/AC-ISSUE-0500-02/AC-ISSUE-0500-03/AC-ISSUE-0500-04,PASS,PASS,PASS,PASS,MEDIUM
STORY-0391,ISSUE-0501,TASK-0391,EPIC-063,SPRINT-006,GEO,BC-011,Revisão e Correção,Story,planned,Arquiteto,"Definir contrato científico e invariantes: modelo tipado/versionado de GCPs, lifecycle, proveniência e round-trip dos exports",STORY-0322/STORY-0061,REQ-CRS-001/REQ-GCP-002,STORY-0391-ISSUE-0501-definir-contrato-cientifico-e-invariantes-modelo-tipado-versionado-de-gcps.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-048,MIXED,AC-ISSUE-0501-01/AC-ISSUE-0501-02/AC-ISSUE-0501-03/AC-ISSUE-0501-04,PASS,PASS,PASS,PASS,HIGH
STORY-0392,ISSUE-0502,TASK-0392,EPIC-063,SPRINT-006,GEO,BC-011,Revisão e Correção,Story,planned,Geoprocessamento,"Preparar corpus, fixtures e representação tipada: modelo tipado/versionado de GCPs, lifecycle, proveniência e round-trip dos exports",STORY-0391,,STORY-0392-ISSUE-0502-preparar-corpus-fixtures-e-representacao-tipada-modelo-tipado-versionado-d.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-048,DERIVED_CONTROL,AC-ISSUE-0502-01/AC-ISSUE-0502-02/AC-ISSUE-0502-03/AC-ISSUE-0502-04,PASS,PASS,PASS,PASS,HIGH
STORY-0393,ISSUE-0503,TASK-0393,EPIC-063,SPRINT-006,GEO,BC-011,Revisão e Correção,Story,planned,Geoprocessamento,"Implementar o núcleo algorítmico: modelo tipado/versionado de GCPs, lifecycle, proveniência e round-trip dos exports",STORY-0391,,STORY-0393-ISSUE-0503-implementar-o-nucleo-algoritmico-modelo-tipado-versionado-de-gcps-lifecycl.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-048,DERIVED_CONTROL,AC-ISSUE-0503-01/AC-ISSUE-0503-02/AC-ISSUE-0503-03/AC-ISSUE-0503-04,PASS,PASS,PASS,PASS,HIGH
STORY-0394,ISSUE-0504,TASK-0394,EPIC-063,SPRINT-006,GEO,BC-011,Revisão e Correção,Story,planned,Geoprocessamento,"Integrar ao ProcessingPlan e pipeline: modelo tipado/versionado de GCPs, lifecycle, proveniência e round-trip dos exports",STORY-0391,,STORY-0394-ISSUE-0504-integrar-ao-processingplan-e-pipeline-modelo-tipado-versionado-de-gcps-lif.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-048,DERIVED_CONTROL,AC-ISSUE-0504-01/AC-ISSUE-0504-02/AC-ISSUE-0504-03/AC-ISSUE-0504-04,PASS,PASS,PASS,PASS,HIGH
STORY-0395,ISSUE-0505,TASK-0395,EPIC-063,SPRINT-006,GEO,BC-011,Revisão e Correção,Story,planned,Geoprocessamento,"Produzir métricas, diagnóstico e lineage: modelo tipado/versionado de GCPs, lifecycle, proveniência e round-trip dos exports",STORY-0391,,STORY-0395-ISSUE-0505-produzir-metricas-diagnostico-e-lineage-modelo-tipado-versionado-de-gcps-l.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-048,DERIVED_CONTROL,AC-ISSUE-0505-01/AC-ISSUE-0505-02/AC-ISSUE-0505-03/AC-ISSUE-0505-04,PASS,PASS,PASS,PASS,HIGH
STORY-0396,ISSUE-0506,TASK-0396,EPIC-063,SPRINT-006,GEO,BC-011,Revisão e Correção,Story,planned,QA,"Executar benchmark, negativos e regressão científica: modelo tipado/versionado de GCPs, lifecycle, proveniência e round-trip dos exports",STORY-0392/STORY-0393/STORY-0394/STORY-0395,,STORY-0396-ISSUE-0506-executar-benchmark-negativos-e-regressao-cientifica-modelo-tipado-versiona.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-048,DERIVED_CONTROL,AC-ISSUE-0506-01/AC-ISSUE-0506-02/AC-ISSUE-0506-03/AC-ISSUE-0506-04,PASS,PASS,PASS,PASS,HIGH
STORY-0397,ISSUE-0507,TASK-0397,EPIC-063,SPRINT-006,GEO,BC-011,Revisão e Correção,Story,planned,Reviewer,"Auditar evidência científica e final: modelo tipado/versionado de GCPs, lifecycle, proveniência e round-trip dos exports",STORY-0396,,STORY-0397-ISSUE-0507-auditar-evidencia-cientifica-e-final-modelo-tipado-versionado-de-gcps-life.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008,DERIVED_CONTROL,AC-ISSUE-0507-01/AC-ISSUE-0507-02/AC-ISSUE-0507-03/AC-ISSUE-0507-04,PASS,PASS,PASS,PASS,HIGH
STORY-0398,ISSUE-0508,TASK-0398,EPIC-064,SPRINT-009,WEB,BC-011,Revisão e Correção,Story,planned,Product Owner,"Definir jornada, estados e acessibilidade: fila de revisão explicável, filtros, priorização, impacto em descendentes e operações em lote permitidas",STORY-0208/STORY-0390/STORY-0184/STORY-0329,,STORY-0398-ISSUE-0508-definir-jornada-estados-e-acessibilidade-fila-de-revisao-explicavel-filtro.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-014,DERIVED_CONTROL,AC-ISSUE-0508-01/AC-ISSUE-0508-02/AC-ISSUE-0508-03/AC-ISSUE-0508-04,PASS,PASS,PASS,PASS,MEDIUM
STORY-0399,ISSUE-0509,TASK-0399,EPIC-064,SPRINT-009,WEB,BC-011,Revisão e Correção,Story,planned,Frontend,"Integrar contratos e cliente tipado: fila de revisão explicável, filtros, priorização, impacto em descendentes e operações em lote permitidas",STORY-0398,REQ-REV-004,STORY-0399-ISSUE-0509-integrar-contratos-e-cliente-tipado-fila-de-revisao-explicavel-filtros-pri.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-014/ADR-048,MIXED,AC-ISSUE-0509-01/AC-ISSUE-0509-02/AC-ISSUE-0509-03/AC-ISSUE-0509-04,PASS,PASS,PASS,PASS,HIGH
STORY-0400,ISSUE-0510,TASK-0400,EPIC-064,SPRINT-009,WEB,BC-011,Revisão e Correção,Story,planned,Frontend,"Implementar componentes e interação: fila de revisão explicável, filtros, priorização, impacto em descendentes e operações em lote permitidas",STORY-0398,,STORY-0400-ISSUE-0510-implementar-componentes-e-interacao-fila-de-revisao-explicavel-filtros-pri.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-014,DERIVED_CONTROL,AC-ISSUE-0510-01/AC-ISSUE-0510-02/AC-ISSUE-0510-03/AC-ISSUE-0510-04,PASS,PASS,PASS,PASS,HIGH
STORY-0401,ISSUE-0511,TASK-0401,EPIC-064,SPRINT-009,WEB,BC-011,Revisão e Correção,Story,planned,Frontend,"Integrar mapa, fluxo e estados de erro: fila de revisão explicável, filtros, priorização, impacto em descendentes e operações em lote permitidas",STORY-0398,,STORY-0401-ISSUE-0511-integrar-mapa-fluxo-e-estados-de-erro-fila-de-revisao-explicavel-filtros-p.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-014,DERIVED_CONTROL,AC-ISSUE-0511-01/AC-ISSUE-0511-02/AC-ISSUE-0511-03/AC-ISSUE-0511-04,PASS,PASS,PASS,PASS,HIGH
STORY-0402,ISSUE-0512,TASK-0402,EPIC-064,SPRINT-009,WEB,BC-011,Revisão e Correção,Story,planned,QA,"Executar testes de componente, acessibilidade e E2E: fila de revisão explicável, filtros, priorização, impacto em descendentes e operações em lote permitidas",STORY-0399/STORY-0400/STORY-0401,,STORY-0402-ISSUE-0512-executar-testes-de-componente-acessibilidade-e-e2e-fila-de-revisao-explica.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-014,DERIVED_CONTROL,AC-ISSUE-0512-01/AC-ISSUE-0512-02/AC-ISSUE-0512-03/AC-ISSUE-0512-04,PASS,PASS,PASS,PASS,MEDIUM
STORY-0403,ISSUE-0513,TASK-0403,EPIC-064,SPRINT-009,WEB,BC-011,Revisão e Correção,Story,planned,Reviewer,"Auditar UX, contrato e evidência final: fila de revisão explicável, filtros, priorização, impacto em descendentes e operações em lote permitidas",STORY-0402,,STORY-0403-ISSUE-0513-auditar-ux-contrato-e-evidencia-final-fila-de-revisao-explicavel-filtros-p.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-014,DERIVED_CONTROL,AC-ISSUE-0513-01/AC-ISSUE-0513-02/AC-ISSUE-0513-03/AC-ISSUE-0513-04,PASS,PASS,PASS,PASS,MEDIUM
STORY-0404,ISSUE-0514,TASK-0404,EPIC-065,SPRINT-004,JOB,BC-010,Orquestração de Jobs e Recursos,Story,planned,Arquiteto,"Definir estados, envelopes e invariantes: taxonomia de retry técnico, orçamento, backoff, idempotência e PlanVariants algorítmicos",STORY-0074/STORY-0081,REQ-BEX-003/REQ-BEX-005,STORY-0404-ISSUE-0514-definir-estados-envelopes-e-invariantes-taxonomia-de-retry-tecnico-orcamen.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012/ADR-016/ADR-038/ADR-046,MIXED,AC-ISSUE-0514-01/AC-ISSUE-0514-02/AC-ISSUE-0514-03/AC-ISSUE-0514-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0405,ISSUE-0515,TASK-0405,EPIC-065,SPRINT-004,JOB,BC-010,Orquestração de Jobs e Recursos,Story,planned,Backend,"Implementar modelo e application services: taxonomia de retry técnico, orçamento, backoff, idempotência e PlanVariants algorítmicos",STORY-0404,REQ-BEX-002/REQ-BEX-004/REQ-BEX-006/REQ-BEX-010,STORY-0405-ISSUE-0515-implementar-modelo-e-application-services-taxonomia-de-retry-tecnico-orcam.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-012/ADR-016/ADR-018/ADR-019/ADR-038/ADR-039,MIXED,AC-ISSUE-0515-01/AC-ISSUE-0515-02/AC-ISSUE-0515-03/AC-ISSUE-0515-04,PASS,PASS,PASS,PASS,HIGH
STORY-0406,ISSUE-0516,TASK-0406,EPIC-065,SPRINT-004,JOB,BC-010,Orquestração de Jobs e Recursos,Story,planned,Backend,"Implementar runner, worker ou scheduler: taxonomia de retry técnico, orçamento, backoff, idempotência e PlanVariants algorítmicos",STORY-0404,REQ-BEX-007/REQ-BEX-008/REQ-BEX-009,STORY-0406-ISSUE-0516-implementar-runner-worker-ou-scheduler-taxonomia-de-retry-tecnico-orcament.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016/ADR-018/ADR-019/ADR-037/ADR-038/ADR-040,MIXED,AC-ISSUE-0516-01/AC-ISSUE-0516-02/AC-ISSUE-0516-03/AC-ISSUE-0516-04,PASS,PASS,PASS,PASS,HIGH
STORY-0407,ISSUE-0517,TASK-0407,EPIC-065,SPRINT-004,JOB,BC-010,Orquestração de Jobs e Recursos,Story,planned,Backend,"Expor comandos, progresso e reconciliação: taxonomia de retry técnico, orçamento, backoff, idempotência e PlanVariants algorítmicos",STORY-0404,REQ-BEX-001,STORY-0407-ISSUE-0517-expor-comandos-progresso-e-reconciliacao-taxonomia-de-retry-tecnico-orcame.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012/ADR-016/ADR-018/ADR-019/ADR-039,MIXED,AC-ISSUE-0517-01/AC-ISSUE-0517-02/AC-ISSUE-0517-03/AC-ISSUE-0517-04,PASS,PASS,PASS,PASS,HIGH
STORY-0408,ISSUE-0518,TASK-0408,EPIC-065,SPRINT-004,JOB,BC-010,Orquestração de Jobs e Recursos,Story,planned,DevOps,"Automatizar testes de resiliência, retry e recuperação: taxonomia de retry técnico, orçamento, backoff, idempotência e PlanVariants algorítmicos",STORY-0404,,STORY-0408-ISSUE-0518-implementar-falhas-retry-e-recuperacao-taxonomia-de-retry-tecnico-orcament.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-033/ADR-034,DERIVED_CONTROL,AC-ISSUE-0518-01/AC-ISSUE-0518-02/AC-ISSUE-0518-03/AC-ISSUE-0518-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0409,ISSUE-0519,TASK-0409,EPIC-065,SPRINT-004,JOB,BC-010,Orquestração de Jobs e Recursos,Story,planned,QA,"Executar integração real, carga e fault injection: taxonomia de retry técnico, orçamento, backoff, idempotência e PlanVariants algorítmicos",STORY-0405/STORY-0406/STORY-0407/STORY-0408,,STORY-0409-ISSUE-0519-executar-integracao-real-carga-e-fault-injection-taxonomia-de-retry-tecnic.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008,DERIVED_CONTROL,AC-ISSUE-0519-01/AC-ISSUE-0519-02/AC-ISSUE-0519-03/AC-ISSUE-0519-04,PASS,PASS,PASS,PASS,HIGH
STORY-0410,ISSUE-0520,TASK-0410,EPIC-065,SPRINT-004,JOB,BC-010,Orquestração de Jobs e Recursos,Story,planned,Reviewer,"Auditar evidência e integração final: taxonomia de retry técnico, orçamento, backoff, idempotência e PlanVariants algorítmicos",STORY-0409,,STORY-0410-ISSUE-0520-auditar-evidencia-e-integracao-final-taxonomia-de-retry-tecnico-orcamento.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008,DERIVED_CONTROL,AC-ISSUE-0520-01/AC-ISSUE-0520-02/AC-ISSUE-0520-03/AC-ISSUE-0520-04,PASS,PASS,PASS,PASS,HIGH
STORY-0411,ISSUE-0521,TASK-0411,EPIC-066,SPRINT-004,JOB,BC-010,Orquestração de Jobs e Recursos,Story,planned,Arquiteto,"Definir estados, envelopes e invariantes: checkpoints canônicos, manifests de compatibilidade, retomada e lifecycle de intermediários",STORY-0102,REQ-ANC-008/REQ-BEX-003/REQ-BEX-005,STORY-0411-ISSUE-0521-definir-estados-envelopes-e-invariantes-checkpoints-canonicos-manifests-de.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012/ADR-016/ADR-038/ADR-046/ADR-048,MIXED,AC-ISSUE-0521-01/AC-ISSUE-0521-02/AC-ISSUE-0521-03/AC-ISSUE-0521-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0412,ISSUE-0522,TASK-0412,EPIC-066,SPRINT-004,JOB,BC-010,Orquestração de Jobs e Recursos,Story,planned,Backend,"Implementar modelo e application services: checkpoints canônicos, manifests de compatibilidade, retomada e lifecycle de intermediários",STORY-0411,REQ-BEX-002/REQ-BEX-004/REQ-BEX-006/REQ-BEX-010,STORY-0412-ISSUE-0522-implementar-modelo-e-application-services-checkpoints-canonicos-manifests.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-012/ADR-016/ADR-018/ADR-019/ADR-038/ADR-039,MIXED,AC-ISSUE-0522-01/AC-ISSUE-0522-02/AC-ISSUE-0522-03/AC-ISSUE-0522-04,PASS,PASS,PASS,PASS,HIGH
